date,open,high,low,close,volume 
1608393600000,23580.5,24252.5,23485.5,24017.5,5059.734
1608397200000,24017.5,24166.5,23817.0,23937.5,4439.357
1608400800000,23937.5,23952.5,23633.0,23857.0,2699.273
1608404400000,23857.0,23922.0,23678.0,23830.0,3197.961
1608408000000,23830.0,23961.0,23820.0,23930.5,2094.041
1608411600000,23930.5,24107.0,23805.0,24003.5,1882.725
1608415200000,24003.5,24037.5,23855.5,23938.0,2589.767
1608418800000,23938.0,23947.0,23753.5,23847.5,2807.329
1608422400000,23847.5,23861.5,23255.5,23498.0,3166.28
1608426000000,23498.0,23575.0,23411.5,23503.5,2847.454
1608429600000,23503.5,23560.0,23323.5,23457.5,3032.796
1608433200000,23457.5,23457.5,23215.0,23369.0,3969.577
1608436800000,23369.0,23475.0,23100.5,23449.5,3975.379
1608440400000,23449.5,23610.0,23415.5,23500.5,2921.848
1608444000000,23500.5,23633.0,23480.5,23526.5,1713.179
1608447600000,23526.5,23674.5,23432.0,23653.0,1885.927
1608451200000,23653.0,23821.5,23559.5,23727.0,2302.152
1608454800000,23727.0,23776.5,23533.0,23619.5,1942.097
1608458400000,23619.5,23669.0,23388.5,23421.0,2498.904
1608462000000,23421.0,23635.5,23421.0,23576.5,4049.219
1608465600000,23576.5,23612.0,23359.5,23487.0,2488.139
1608469200000,23487.0,23611.0,23316.0,23581.0,4268.12
1608472800000,23581.0,23695.0,23523.5,23557.0,2039.999
1608476400000,23557.0,23946.0,23544.0,23897.5,2773.868
1608480000000,23897.5,23936.5,23661.0,23661.0,4087.266
1608483600000,23661.0,23839.0,23661.0,23751.5,2471.07
1608487200000,23751.5,23899.5,23688.5,23886.0,3758.014
1608490800000,23886.0,24028.0,23813.0,23966.0,3158.36
1608494400000,23966.0,24360.5,23884.5,24213.0,5422.067
1608498000000,24213.0,24243.5,23363.5,23364.0,4754.419
1608501600000,23364.0,23627.5,23101.0,23521.5,6665.229
1608505200000,23521.5,23605.5,23455.5,23477.0,3186.822
1608508800000,23477.0,23725.0,23307.0,23697.5,3419.674
1608512400000,23697.5,23763.0,23611.0,23678.5,5582.08
1608516000000,23678.5,23913.5,23667.5,23866.5,4821.81
1608519600000,23866.5,24047.0,23672.5,23965.5,2767.429
1608523200000,23965.5,24141.0,23815.5,23913.5,4432.724
1608526800000,23913.5,23994.5,23864.5,23926.0,4633.718
1608530400000,23926.0,23944.0,23715.5,23932.5,4504.626
1608534000000,23932.5,24050.5,23916.5,23997.5,2705.205
1608537600000,23997.5,24105.5,23654.5,23680.0,4213.136
1608541200000,23680.0,23754.0,23359.5,23478.5,3448.461
1608544800000,23478.5,23507.0,22461.0,22465.5,4191.646
1608548400000,22465.5,22849.5,22375.5,22654.5,4351.428
1608552000000,22654.5,22670.0,21916.5,22324.0,3029.992
1608555600000,22324.0,22838.5,22267.5,22814.0,4425.197
1608559200000,22814.0,23194.5,22616.0,23150.0,2400.06
1608562800000,23150.0,23194.0,22920.0,23099.5,4245.137
1608566400000,23099.5,23327.5,22965.0,23197.5,3550.531
1608570000000,23197.5,23224.0,22657.5,22728.0,3753.322
1608573600000,22728.0,22967.0,22665.5,22812.0,3671.629
1608577200000,22812.0,22954.5,22706.0,22830.0,1630.043
1608580800000,22830.0,22944.0,22757.0,22841.0,2458.355
1608584400000,22841.0,23170.0,22776.5,23140.0,3635.86
1608588000000,23140.0,23252.5,23083.5,23180.5,3104.121
1608591600000,23180.5,23237.0,22710.0,22723.0,1537.788
1608595200000,22723.0,22935.5,22512.0,22570.5,2774.28
1608598800000,22570.5,22894.0,22491.0,22768.0,3536.221
1608602400000,22768.0,22977.5,22740.5,22969.5,3076.657
1608606000000,22969.5,22977.0,22750.5,22864.0,3230.937
1608609600000,22864.0,23091.0,22864.0,22958.0,2632.949
1608613200000,22958.0,22978.0,22626.0,22695.0,1536.572
1608616800000,22695.0,22881.5,22558.0,22759.0,1487.425
1608620400000,22759.0,22838.0,22512.5,22667.5,1719.102
1608624000000,22667.5,22763.0,22389.5,22706.5,2078.703
1608627600000,22706.5,22839.5,22620.5,22804.0,2272.736
1608631200000,22804.0,22844.5,22630.5,22723.0,2302.619
1608634800000,22723.0,23175.0,22723.0,23130.0,2805.552
1608638400000,23130.0,23297.0,23081.5,23188.0,3547.731
1608642000000,23188.0,23562.0,23120.0,23496.5,4063.426
1608645600000,23496.5,23651.0,23358.5,23456.5,4639.586
1608649200000,23456.5,23623.5,23317.0,23364.5,4016.63
1608652800000,23364.5,23464.0,23263.0,23375.0,5565.559
1608656400000,23375.0,23451.0,23250.0,23362.5,2820.738
1608660000000,23362.5,23531.5,23362.5,23450.5,3734.258
1608663600000,23450.5,23524.0,23349.5,23420.0,1943.831
1608667200000,23420.0,23459.0,23293.0,23436.0,3201.794
1608670800000,23436.0,23540.5,23380.0,23445.5,2802.169
1608674400000,23445.5,23800.0,23360.5,23747.0,3258.019
1608678000000,23747.0,23849.0,23668.0,23829.5,5113.761
1608681600000,23829.5,24038.0,23720.5,24009.5,2673.754
1608685200000,24009.5,24090.5,23677.0,23723.0,2633.192
1608688800000,23723.0,23749.0,23570.0,23643.0,3306.862
1608692400000,23643.0,23785.0,23613.0,23708.0,2893.984
1608696000000,23708.0,23712.5,23437.0,23464.0,5702.631
1608699600000,23464.0,23547.0,23368.5,23544.5,4933.503
1608703200000,23544.5,23627.0,23458.0,23529.5,4870.293
1608706800000,23529.5,23653.0,23340.0,23577.0,3468.64
1608710400000,23577.0,23700.5,23466.5,23517.0,4383.199
1608714000000,23517.0,23682.0,23439.0,23651.0,2589.586
1608717600000,23651.0,23747.0,23414.5,23457.0,1636.238
1608721200000,23457.0,23488.5,22812.0,23083.0,2710.381
1608724800000,23083.0,23887.5,22954.5,23866.5,3904.564
1608728400000,23866.5,24209.0,23477.0,23622.5,2754.238
1608732000000,23622.5,23831.0,23549.5,23775.5,1878.774
1608735600000,23775.5,23925.5,23362.5,23470.5,3298.649
1608739200000,23470.5,23658.5,23392.5,23408.0,3594.34
1608742800000,23408.0,23654.0,23373.5,23604.5,2838.755
1608746400000,23604.5,23694.0,23563.0,23624.5,3180.344
1608750000000,23624.5,23634.0,23514.0,23566.0,3123.552
1608753600000,23566.0,23636.5,23438.5,23526.5,2885.948
1608757200000,23526.5,23537.0,23165.0,23327.5,3243.245
1608760800000,23327.5,23380.0,22592.5,23274.5,4379.368
1608764400000,23274.5,23475.0,23175.0,23237.5,4059.667
1608768000000,23237.5,23249.0,22810.0,23073.5,3400.1
1608771600000,23073.5,23220.0,22884.5,23206.5,2285.299
1608775200000,23206.5,23231.0,22741.5,22804.0,4774.369
1608778800000,22804.0,22960.5,22710.5,22879.5,4480.501
1608782400000,22879.5,23047.0,22790.0,23020.0,1787.557
1608786000000,23020.0,23137.5,22918.0,23052.0,1977.867
1608789600000,23052.0,23139.5,22872.5,22931.0,3557.349
1608793200000,22931.0,23220.0,22832.5,23178.5,4370.866
1608796800000,23178.5,23496.0,23077.0,23452.5,4303.78
1608800400000,23452.5,23483.0,23279.0,23356.5,2816.831
1608804000000,23356.5,23370.0,23140.5,23146.0,1743.974
1608807600000,23146.0,23316.0,23064.5,23235.0,1819.863
1608811200000,23235.0,23317.0,23040.5,23232.0,2659.085
1608814800000,23232.0,23414.5,23157.0,23393.5,3046.578
1608818400000,23393.5,23440.5,23174.5,23237.5,2431.595
1608822000000,23237.5,23315.5,23110.5,23248.0,3083.993
1608825600000,23248.0,23368.0,23135.0,23246.0,1445.854
1608829200000,23246.0,23489.0,23190.0,23396.5,1656.433
1608832800000,23396.5,23438.5,23303.5,23333.5,1520.342
1608836400000,23333.5,23422.5,23268.0,23301.0,1382.799
1608840000000,23301.0,23301.0,23301.0,23301.0,0.0
1608843600000,23301.0,23301.0,23301.0,23301.0,0.0
1608847200000,23301.0,23301.0,23301.0,23301.0,0.0
1608850800000,23301.0,23301.0,23301.0,23301.0,0.0
1608854400000,23301.0,23301.0,23301.0,23301.0,0.0
1608858000000,23301.0,23301.0,23301.0,23301.0,0.0
1608861600000,23301.0,23301.0,23301.0,23301.0,0.0
1608865200000,23301.0,23301.0,23301.0,23301.0,0.0
1608868800000,23301.0,23301.0,23301.0,23301.0,0.0
1608872400000,23301.0,23301.0,23301.0,23301.0,0.0
1608876000000,23301.0,23301.0,23301.0,23301.0,0.0
1608879600000,23301.0,23301.0,23301.0,23301.0,0.0
1608883200000,23301.0,23301.0,23301.0,23301.0,0.0
1608886800000,23301.0,23301.0,23301.0,23301.0,0.0
1608890400000,23301.0,23301.0,23301.0,23301.0,0.0
1608894000000,23301.0,23301.0,23301.0,23301.0,0.0
1608897600000,23301.0,23301.0,23301.0,23301.0,0.0
1608901200000,23301.0,23301.0,23301.0,23301.0,0.0
1608904800000,23301.0,23301.0,23301.0,23301.0,0.0
1608908400000,23301.0,23301.0,23301.0,23301.0,0.0
1608912000000,23301.0,23301.0,23301.0,23301.0,0.0
1608915600000,23301.0,23301.0,23301.0,23301.0,0.0
1608919200000,23301.0,23301.0,23301.0,23301.0,0.0
1608922800000,23301.0,23301.0,23301.0,23301.0,0.0
1608926400000,23301.0,23301.0,23301.0,23301.0,0.0
1608930000000,23301.0,23301.0,23301.0,23301.0,0.0
1608933600000,23301.0,23301.0,23301.0,23301.0,0.0
1608937200000,23301.0,23301.0,23301.0,23301.0,0.0
1608940800000,23301.0,23301.0,23301.0,23301.0,0.0
1608944400000,23301.0,23301.0,23301.0,23301.0,0.0
1608948000000,23301.0,23301.0,23301.0,23301.0,0.0
1608951600000,23301.0,23301.0,23301.0,23301.0,0.0
1608955200000,23301.0,23301.0,23301.0,23301.0,0.0
1608958800000,23301.0,23301.0,23301.0,23301.0,0.0
1608962400000,23301.0,23301.0,23301.0,23301.0,0.0
1608966000000,23301.0,23301.0,23301.0,23301.0,0.0
1608969600000,23301.0,23301.0,23301.0,23301.0,0.0
1608973200000,23301.0,23301.0,23301.0,23301.0,0.0
1608976800000,23301.0,23301.0,23301.0,23301.0,0.0
1608980400000,23301.0,23301.0,23301.0,23301.0,0.0
1608984000000,23301.0,23301.0,23301.0,23301.0,0.0
1608987600000,23301.0,23301.0,23301.0,23301.0,0.0
1608991200000,23301.0,23301.0,23301.0,23301.0,0.0
1608994800000,23301.0,23301.0,23301.0,23301.0,0.0
1608998400000,23301.0,23301.0,23301.0,23301.0,0.0
1609002000000,23301.0,23301.0,23301.0,23301.0,0.0
1609005600000,23301.0,23301.0,23301.0,23301.0,0.0
1609009200000,23301.0,23301.0,23301.0,23301.0,0.0
1609012800000,23301.0,23301.0,23301.0,23301.0,0.0
1609016400000,23301.0,23301.0,23301.0,23301.0,0.0
1609020000000,23301.0,23301.0,23301.0,23301.0,0.0
1609023600000,23301.0,23301.0,23301.0,23301.0,0.0
1609027200000,23301.0,23301.0,23301.0,23301.0,0.0
1609030800000,23301.0,23301.0,23301.0,23301.0,0.0
1609034400000,23301.0,23301.0,23301.0,23301.0,0.0
1609038000000,23301.0,23301.0,23301.0,23301.0,0.0
1609041600000,23301.0,23301.0,23301.0,23301.0,0.0
1609045200000,23301.0,23301.0,23301.0,23301.0,0.0
1609048800000,23301.0,23301.0,23301.0,23301.0,0.0
1609052400000,23301.0,23301.0,23301.0,23301.0,0.0
1609056000000,23301.0,23301.0,23301.0,23301.0,0.0
1609059600000,23301.0,23301.0,23301.0,23301.0,0.0
1609063200000,23301.0,23301.0,23301.0,23301.0,0.0
1609066800000,23301.0,23301.0,23301.0,23301.0,0.0
1609070400000,23301.0,23301.0,23301.0,23301.0,0.0
1609074000000,23301.0,23301.0,23301.0,23301.0,0.0
1609077600000,23301.0,23301.0,23301.0,23301.0,0.0
1609081200000,23301.0,23301.0,23301.0,23301.0,0.0
1609084800000,23301.0,23301.0,23301.0,23301.0,0.0
1609088400000,23301.0,23301.0,23301.0,23301.0,0.0
1609092000000,23301.0,23301.0,23301.0,23301.0,0.0
1609095600000,23301.0,23301.0,23301.0,23301.0,0.0
1609099200000,23301.0,23301.0,23301.0,23301.0,0.0
1609102800000,23301.0,23301.0,23301.0,23301.0,0.0
1609106400000,23301.0,23301.0,23301.0,23301.0,0.0
1609110000000,23301.0,23301.0,23301.0,23301.0,0.0
1609113600000,23301.0,23301.0,23301.0,23301.0,0.0
1609117200000,23301.0,23301.0,23301.0,23301.0,0.0
1609120800000,23301.0,23301.0,23301.0,23301.0,0.0
1609124400000,23301.0,23301.0,23301.0,23301.0,0.0
1609128000000,23301.0,23301.0,23301.0,23301.0,0.0
1609131600000,23301.0,23301.0,23301.0,23301.0,0.0
1609135200000,23301.0,23301.0,23301.0,23301.0,0.0
1609138800000,23301.0,23301.0,23301.0,23301.0,0.0
1609142400000,23301.0,23301.0,23301.0,23301.0,0.0
1609146000000,23301.0,23301.0,23301.0,23301.0,0.0
1609149600000,23301.0,23301.0,23301.0,23301.0,0.0
1609153200000,23301.0,23301.0,23301.0,23301.0,0.0
1609156800000,23301.0,23301.0,23301.0,23301.0,0.0
1609160400000,23301.0,23301.0,23301.0,23301.0,0.0
1609164000000,23301.0,23301.0,23301.0,23301.0,0.0
1609167600000,23301.0,23301.0,23301.0,23301.0,0.0
1609171200000,23301.0,23301.0,23301.0,23301.0,0.0
1609174800000,23301.0,23301.0,23301.0,23301.0,0.0
1609178400000,23301.0,23301.0,23301.0,23301.0,0.0
1609182000000,23301.0,23301.0,23301.0,23301.0,0.0
1609185600000,23301.0,23301.0,23301.0,23301.0,0.0
1609189200000,23301.0,23301.0,23301.0,23301.0,0.0
1609192800000,23301.0,23301.0,23301.0,23301.0,0.0
1609196400000,23301.0,23301.0,23301.0,23301.0,0.0
1609200000000,23301.0,23301.0,23301.0,23301.0,0.0
1609203600000,23301.0,23301.0,23301.0,23301.0,0.0
1609207200000,23301.0,23301.0,23301.0,23301.0,0.0
1609210800000,23301.0,23301.0,23301.0,23301.0,0.0
1609214400000,23301.0,23301.0,23301.0,23301.0,0.0
1609218000000,23301.0,23301.0,23301.0,23301.0,0.0
1609221600000,23301.0,23301.0,23301.0,23301.0,0.0
1609225200000,23301.0,23301.0,23301.0,23301.0,0.0
1609228800000,23301.0,23301.0,23301.0,23301.0,0.0
1609232400000,23301.0,23301.0,23301.0,23301.0,0.0
1609236000000,23301.0,23301.0,23301.0,23301.0,0.0
1609239600000,23301.0,23301.0,23301.0,23301.0,0.0
1609243200000,23301.0,23301.0,23301.0,23301.0,0.0
1609246800000,23301.0,23301.0,23301.0,23301.0,0.0
1609250400000,23301.0,23301.0,23301.0,23301.0,0.0
1609254000000,23301.0,23301.0,23301.0,23301.0,0.0
1609257600000,23301.0,23301.0,23301.0,23301.0,0.0
1609261200000,23301.0,23301.0,23301.0,23301.0,0.0
1609264800000,23301.0,23301.0,23301.0,23301.0,0.0
1609268400000,23301.0,23301.0,23301.0,23301.0,0.0
1609272000000,23301.0,23301.0,23301.0,23301.0,0.0
1609275600000,23301.0,23301.0,23301.0,23301.0,0.0
1609279200000,23301.0,23301.0,23301.0,23301.0,0.0
1609282800000,23301.0,23301.0,23301.0,23301.0,0.0
1609286400000,23301.0,23301.0,23301.0,23301.0,0.0
1609290000000,23301.0,23301.0,23301.0,23301.0,0.0
1609293600000,23301.0,23301.0,23301.0,23301.0,0.0
1609297200000,23301.0,23301.0,23301.0,23301.0,0.0
1609300800000,23301.0,23301.0,23301.0,23301.0,0.0
1609304400000,23301.0,23301.0,23301.0,23301.0,0.0
1609308000000,23301.0,23301.0,23301.0,23301.0,0.0
1609311600000,23301.0,23301.0,23301.0,23301.0,0.0
1609315200000,23301.0,23301.0,23301.0,23301.0,0.0
1609318800000,23301.0,23301.0,23301.0,23301.0,0.0
1609322400000,23301.0,23301.0,23301.0,23301.0,0.0
1609326000000,23301.0,23301.0,23301.0,23301.0,0.0
1609329600000,23301.0,23301.0,23301.0,23301.0,0.0
1609333200000,23301.0,23301.0,23301.0,23301.0,0.0
1609336800000,23301.0,23301.0,23301.0,23301.0,0.0
1609340400000,23301.0,23301.0,23301.0,23301.0,0.0
1609344000000,23301.0,23301.0,23301.0,23301.0,0.0
1609347600000,23301.0,23301.0,23301.0,23301.0,0.0
1609351200000,23301.0,23301.0,23301.0,23301.0,0.0
1609354800000,23301.0,23301.0,23301.0,23301.0,0.0
1609358400000,23301.0,23301.0,23301.0,23301.0,0.0
1609362000000,23301.0,23301.0,23301.0,23301.0,0.0
1609365600000,23301.0,23301.0,23301.0,23301.0,0.0
1609369200000,23301.0,23301.0,23301.0,23301.0,0.0
1609372800000,23301.0,23301.0,23301.0,23301.0,0.0
1609376400000,23301.0,23301.0,23301.0,23301.0,0.0
1609380000000,23301.0,23301.0,23301.0,23301.0,0.0
1609383600000,23301.0,23301.0,23301.0,23301.0,0.0
1609387200000,23301.0,23301.0,23301.0,23301.0,0.0
1609390800000,23301.0,23301.0,23301.0,23301.0,0.0
1609394400000,23301.0,23301.0,23301.0,23301.0,0.0
1609398000000,23301.0,23301.0,23301.0,23301.0,0.0
1609401600000,23301.0,23301.0,23301.0,23301.0,0.0
1609405200000,23301.0,23301.0,23301.0,23301.0,0.0
1609408800000,23301.0,23301.0,23301.0,23301.0,0.0
1609412400000,23301.0,23301.0,23301.0,23301.0,0.0
1609416000000,23301.0,23301.0,23301.0,23301.0,0.0
1609419600000,23301.0,23301.0,23301.0,23301.0,0.0
1609423200000,23301.0,23301.0,23301.0,23301.0,0.0
1609426800000,23301.0,23301.0,23301.0,23301.0,0.0
1609430400000,23301.0,23301.0,23301.0,23301.0,0.0
1609434000000,23301.0,23301.0,23301.0,23301.0,0.0
1609437600000,23301.0,23301.0,23301.0,23301.0,0.0
1609441200000,23301.0,23301.0,23301.0,23301.0,0.0
1609444800000,23301.0,23301.0,23301.0,23301.0,0.0
1609448400000,23301.0,23301.0,23301.0,23301.0,0.0
1609452000000,23301.0,23301.0,23301.0,23301.0,0.0
1609455600000,23301.0,23301.0,23301.0,23301.0,0.0
1609459200000,23301.0,23301.0,23301.0,23301.0,0.0
1609462800000,23301.0,23301.0,23301.0,23301.0,0.0
1609466400000,23301.0,23301.0,23301.0,23301.0,0.0
1609470000000,23301.0,23301.0,23301.0,23301.0,0.0
1609473600000,23301.0,23301.0,23301.0,23301.0,0.0
1609477200000,23301.0,23301.0,23301.0,23301.0,0.0
1609480800000,23301.0,23301.0,23301.0,23301.0,0.0
1609484400000,23301.0,23301.0,23301.0,23301.0,0.0
1609488000000,23301.0,23301.0,23301.0,23301.0,0.0
1609491600000,23301.0,23301.0,23301.0,23301.0,0.0
1609495200000,23301.0,23301.0,23301.0,23301.0,0.0
1609498800000,23301.0,23301.0,23301.0,23301.0,0.0
1609502400000,23301.0,23301.0,23301.0,23301.0,0.0
1609506000000,23301.0,23301.0,23301.0,23301.0,0.0
1609509600000,23301.0,23301.0,23301.0,23301.0,0.0
1609513200000,23301.0,23301.0,23301.0,23301.0,0.0
1609516800000,23301.0,23301.0,23301.0,23301.0,0.0
1609520400000,23301.0,23301.0,23301.0,23301.0,0.0
1609524000000,23301.0,23301.0,23301.0,23301.0,0.0
1609527600000,23301.0,23301.0,23301.0,23301.0,0.0
1609531200000,23301.0,23301.0,23301.0,23301.0,0.0
1609534800000,23301.0,23301.0,23301.0,23301.0,0.0
1609538400000,23301.0,23301.0,23301.0,23301.0,0.0
1609542000000,23301.0,23301.0,23301.0,23301.0,0.0
1609545600000,23301.0,23301.0,23301.0,23301.0,0.0
1609549200000,23301.0,23301.0,23301.0,23301.0,0.0
1609552800000,23301.0,23301.0,23301.0,23301.0,0.0
1609556400000,29347.0,29402.0,29282.5,29364.5,4502.149
1609560000000,29364.5,29411.0,29240.5,29371.0,4247.355
1609563600000,29371.0,29632.0,29363.0,29628.0,2050.677
1609567200000,29628.0,29790.5,29487.0,29735.5,2230.162
1609570800000,29735.5,29870.5,29654.5,29779.0,3130.634
1609574400000,29779.0,29896.5,29673.5,29870.5,3162.763
1609578000000,29870.5,29946.5,29610.5,29643.5,1519.133
1609581600000,29643.5,29856.0,29495.5,29708.0,1576.676
1609585200000,29708.0,29808.5,29654.5,29780.0,2134.708
1609588800000,29780.0,30942.0,29761.5,30657.0,3036.408
1609592400000,30657.0,31618.0,30572.5,31618.0,2446.568
1609596000000,31618.0,31644.0,31126.0,31338.0,1955.628
1609599600000,31338.0,31870.0,31281.0,31719.5,3162.834
1609603200000,31719.5,33116.5,31719.5,32520.5,6452.49
1609606800000,32520.5,32999.5,32450.0,32904.5,3015.027
1609610400000,32904.5,33440.5,32493.0,33069.0,1941.47
1609614000000,33069.0,33315.5,32762.5,33093.0,3152.74
1609617600000,33093.0,33146.0,30742.5,30856.5,3346.56
1609621200000,30856.5,31947.0,30534.0,31724.5,3092.463
1609624800000,31724.5,32321.5,31467.0,32169.5,2548.092
1609628400000,32169.5,32255.5,31669.5,32203.0,3432.98
1609632000000,32203.0,32530.5,32014.0,32474.5,3826.516
1609635600000,32474.5,32828.5,32266.0,32615.0,2603.019
1609639200000,32615.0,32925.0,32594.0,32766.5,1908.201
1609642800000,32766.5,32784.5,32470.0,32601.0,2443.42
1609646400000,32601.0,33322.5,32475.0,33290.0,2006.888
1609650000000,33290.0,34219.5,33181.5,33800.5,3782.941
1609653600000,33800.5,34173.0,33717.0,34016.5,1876.141
1609657200000,34016.5,34829.0,33822.0,34482.5,4022.957
1609660800000,34482.5,34731.0,33814.5,34422.5,2720.288
1609664400000,34422.5,34641.0,33870.0,34227.5,3079.141
1609668000000,34227.5,34402.5,33499.5,33941.5,2305.465
1609671600000,33941.5,34498.5,33844.5,34463.5,3204.03
1609675200000,34463.5,34654.0,33967.5,34156.5,4193.706
1609678800000,34156.5,34438.0,33848.0,33924.0,2635.107
1609682400000,33924.0,34207.0,33551.5,33903.5,3423.4
1609686000000,33903.5,33969.0,32835.5,33539.0,2801.113
1609689600000,33539.0,33873.0,32685.5,32771.0,2889.008
1609693200000,32771.0,33306.0,32535.5,32975.0,4140.052
1609696800000,32975.0,33092.0,32404.0,32831.5,3330.892
1609700400000,32831.5,32990.5,32518.0,32820.5,4404.376
1609704000000,32820.5,33893.5,32777.0,33778.5,3700.738
1609707600000,33778.5,33939.5,33563.0,33628.5,1472.563
1609711200000,33628.5,33730.0,33068.5,33209.5,3185.529
1609714800000,33209.5,33665.0,32737.0,33061.0,2674.389
1609718400000,33061.0,33155.5,32467.5,32907.5,3337.37
1609722000000,32907.5,33369.0,32656.5,33242.0,4121.611
1609725600000,33242.0,33639.5,33014.5,33500.0,1599.559
1609729200000,33500.0,33569.0,33225.0,33562.0,1610.669
1609732800000,33562.0,33650.0,33250.0,33324.5,2743.146
1609736400000,33324.5,33408.0,32914.5,32926.0,2032.508
1609740000000,32926.0,33501.0,32926.0,33292.0,3478.93
1609743600000,33292.0,33306.0,31800.0,32210.5,5150.79
1609747200000,32210.5,32619.0,31533.0,32120.0,6344.916
1609750800000,32120.0,32223.5,30393.5,31121.0,12987.871
1609754400000,31121.0,31297.5,27861.0,30269.5,12666.67
1609758000000,30269.5,30873.0,29399.5,30716.5,13404.159
1609761600000,30716.5,31397.0,30436.0,31203.5,11060.785
1609765200000,31203.5,31380.0,30581.0,31380.0,12269.56
1609768800000,31380.0,32105.5,31380.0,32078.5,5224.14
1609772400000,32078.5,32149.5,31528.0,31710.0,5492.405
1609776000000,31710.0,31920.0,30727.5,31305.5,8991.007
1609779600000,31305.5,31515.5,30649.5,31038.5,12302.637
1609783200000,31038.5,31450.5,31020.0,31158.0,8331.121
1609786800000,31158.0,31873.5,31100.0,31667.5,8208.587
1609790400000,31667.5,31828.5,31215.5,31259.5,3713.425
1609794000000,31259.5,31580.0,30881.0,31021.0,6951.874
1609797600000,31021.0,31494.5,30963.5,31345.0,5115.053
1609801200000,31345.0,32040.0,31172.5,32008.5,3803.375
1609804800000,32008.5,32870.0,32003.5,32460.0,4574.189
1609808400000,32460.0,32808.5,32287.5,32799.5,5053.634
1609812000000,32799.5,32849.5,32250.0,32337.0,3288.207
1609815600000,32337.0,32559.5,31162.5,31224.0,5773.907
1609819200000,31224.0,31579.5,30462.0,30896.0,11281.301
1609822800000,30896.0,31385.0,30013.5,30464.0,8683.066
1609826400000,30464.0,31255.5,29904.0,31120.0,11745.24
1609830000000,31120.0,31304.0,30741.0,30798.5,5090.086
1609833600000,30798.5,31499.5,30796.5,31224.5,6315.708
1609837200000,31224.5,31841.5,31196.5,31604.5,6423.7
1609840800000,31604.5,31714.5,31120.5,31382.5,5186.945
1609844400000,31382.5,31818.5,31324.5,31813.5,2521.699
1609848000000,31813.5,32099.5,31595.0,31617.5,4889.769
1609851600000,31617.5,31909.5,31449.0,31470.5,4673.669
1609855200000,31470.5,32425.0,31125.0,32367.5,5023.519
1609858800000,32367.5,32394.5,31939.5,32116.0,3119.306
1609862400000,32116.0,32702.0,31794.5,32485.5,4701.602
1609866000000,32485.5,32829.0,32291.5,32745.5,3727.51
1609869600000,32745.5,33460.5,32685.0,33381.5,8977.898
1609873200000,33381.5,34246.5,33150.0,33745.0,10616.824
1609876800000,33745.0,34084.5,33418.5,33999.5,7577.545
1609880400000,33999.5,34045.0,33520.5,33723.5,5438.848
1609884000000,33723.5,34465.5,33723.0,34220.0,5165.095
1609887600000,34220.0,34316.5,33703.0,33979.5,3437.477
1609891200000,33979.5,34144.5,33310.0,33901.5,5833.901
1609894800000,33901.5,33993.5,33502.0,33794.5,4939.738
1609898400000,33794.5,34131.0,33772.5,33867.0,3691.297
1609902000000,33867.0,34178.5,33650.0,34148.5,3975.18
1609905600000,34148.5,35871.5,34109.5,35400.0,8823.197
1609909200000,35400.0,35646.5,34588.0,35050.0,3285.758
1609912800000,35050.0,35306.0,34854.5,35192.0,3321.691
1609916400000,35192.0,35330.5,34385.5,34684.5,5045.547
1609920000000,34684.5,34979.0,34027.0,34591.0,4677.606
1609923600000,34591.0,34603.0,33623.0,33916.5,7117.25
1609927200000,33916.5,34567.0,33839.5,34439.5,5771.388
1609930800000,34439.5,35326.5,34366.0,34961.5,3601.684
1609934400000,34961.5,35142.5,34478.5,34982.5,4161.969
1609938000000,34982.5,35149.5,34364.0,34599.5,4764.621
1609941600000,34599.5,34644.0,34103.0,34257.5,8497.262
1609945200000,34257.5,34827.5,34185.5,34582.5,5124.08
1609948800000,34582.5,35133.0,34370.5,34623.0,5091.997
1609952400000,34623.0,35111.0,34559.5,34913.0,3178.525
1609956000000,34913.0,35243.0,34913.0,35222.5,2862.26
1609959600000,35222.5,35714.0,34671.0,34854.0,6250.266
1609963200000,34854.0,36288.0,34272.0,36072.5,8900.383
1609966800000,36072.5,36508.0,35664.0,35863.0,10287.461
1609970400000,35863.0,36381.5,35669.5,35992.5,4235.598
1609974000000,35992.5,36980.0,35964.0,36761.0,8338.372
1609977600000,36761.0,37390.5,36456.0,37180.0,10584.412
1609981200000,37180.0,37270.5,36687.0,36935.0,8752.63
1609984800000,36935.0,37119.5,36520.5,36992.5,4844.664
1609988400000,36992.5,37755.5,36969.0,37509.0,3137.497
1609992000000,37509.0,37620.5,37132.0,37501.5,3377.677
1609995600000,37501.5,37760.5,37206.5,37411.5,6633.988
1609999200000,37411.5,37514.0,36769.0,37174.5,4714.261
1610002800000,37174.5,37355.5,36737.5,36890.5,2716.051
1610006400000,36890.5,37428.0,36307.5,37297.5,3331.151
1610010000000,37297.5,37558.5,36949.5,37546.5,3578.295
1610013600000,37546.5,37559.0,36924.5,37037.5,4551.958
1610017200000,37037.5,37989.5,37037.5,37844.0,6602.01
1610020800000,37844.0,38152.0,37540.5,37930.0,6164.981
1610024400000,37930.0,38430.0,37864.5,38182.0,6262.436
1610028000000,38182.0,38671.0,38096.5,38466.5,6634.108
1610031600000,38466.5,38990.5,38103.0,38989.5,7718.298
1610035200000,38989.5,39645.0,38989.5,39188.5,5569.508
